platform,country,handle,platform_account_id,name,profile_url,content_categories,followers,average_engagement_rate,source_rank,source_url
Threads,DE,@voyagefox_,,Nathalie Aron,https://www.threads.net/@voyagefox_,Travel,17600,0.26%,20,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@lartedesign,,Ｌａｒｔｅ Ｄｅｓｉｇ n,https://www.threads.net/@lartedesign,Auto and Vehicles,17200,0.98%,21,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@ecosia,,Ecosia,https://www.threads.net/@ecosia,Nature,16600,0.55%,22,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@lennart,,"Lennart Pagel | 📍CGN, Germany",https://www.threads.net/@lennart,Nature Travel Photography,16200,1.53%,23,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@kuhrmarvin,,Marvin Kuhr,https://www.threads.net/@kuhrmarvin,Photography,15500,2.68%,24,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@tingting_lai,,TingTing Lai,https://www.threads.net/@tingting_lai,Fashion & Accessories,14300,4.03%,25,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@bobberbrothers,,Bobber Brothers | Custom Motorcycles,https://www.threads.net/@bobberbrothers,Auto and Vehicles,13500,0.91%,26,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@thomas_k,,Thomas Kakareko,https://www.threads.net/@thomas_k,Photography Product Education,13100,3.14%,27,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@redbullgermany,,Red Bull Deutschland,https://www.threads.net/@redbullgermany,Entertainment & Music,13000,0.73%,28,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@daysylatin,,Tu Monitor De Fertilidad,https://www.threads.net/@daysylatin,,12700,0.01%,29,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@horsepower_hunters,,Thomas Howarth,https://www.threads.net/@horsepower_hunters,Auto and Vehicles,12700,1.14%,30,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@porsche911uk,,Porsche 911,https://www.threads.net/@porsche911uk,Auto and Vehicles,12700,0.15%,31,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@lorenzwie,,Lorenz Wiedenmann,https://www.threads.net/@lorenzwie,Fashion & Accessories Sports,11800,0.73%,32,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@claire.northfield,,Claire Northfield,https://www.threads.net/@claire.northfield,Fashion & Accessories,11700,0.96%,33,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@nessapreppy,,Nessa Preppy 🇹🇹🇩🇪,https://www.threads.net/@nessapreppy,Entertainment & Music,11300,0.2%,34,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@vitsoe,,Vitsœ,https://www.threads.net/@vitsoe,Home & Garden,11100,0.21%,35,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@hodanyousuf,,Hodan Yousuf,https://www.threads.net/@hodanyousuf,Arts & Crafts Photography,10900,1.41%,36,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@jn,,Joerg Nicht,https://www.threads.net/@jn,Travel Architecture Photography,10800,2.87%,37,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@25resul,,Resul Altunkaynak,https://www.threads.net/@25resul,Fitness & Health Education,10700,0.41%,38,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@filis_pina,,Sandra Heinrich Sauceda,https://www.threads.net/@filis_pina,,10700,0.76%,39,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@agustinmk,,Agustin MK,https://www.threads.net/@agustinmk,,10700,0.47%,40,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@paperlike,,Paperlike,https://www.threads.net/@paperlike,Product Education Product Showcase,10400,0.07%,41,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@yiyi.esstisch,,伊伊 / 台中美食 台北美食 日常生活,https://www.threads.net/@yiyi.esstisch,Food Product Showcase,10300,0.63%,42,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@ibachdim,,Irfan Haarys Bachdim,https://www.threads.net/@ibachdim,Sports,9100,,43,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@jackwolfskin,,JACK WOLFSKIN,https://www.threads.net/@jackwolfskin,Outdoor Activity,8600,0.53%,44,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@imemma.z,,Emma Zhuang,https://www.threads.net/@imemma.z,Fashion & Accessories Pets,8400,0.24%,45,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@missinternationalofficial,,MISS INTERNATIONAL,https://www.threads.net/@missinternationalofficial,Entertainment & Music Fashion & Accessories Romance & Wedding,8300,0.35%,46,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@krapfhelga,,Helga Krapf,https://www.threads.net/@krapfhelga,Fitness & Health,8000,0.14%,47,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@meekalina_,,Meeka,https://www.threads.net/@meekalina_,Fashion & Accessories,7400,0.31%,48,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@marcel_travels,,Marcel Wiest,https://www.threads.net/@marcel_travels,,7400,0.71%,49,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@driven34,,Driven34,https://www.threads.net/@driven34,Auto and Vehicles,7300,0.92%,50,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@gustavoanschau,,Gustavo Anschau ⚡️,https://www.threads.net/@gustavoanschau,Entertainment & Music Food,7300,0.2%,51,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@skgaming,,SK Gaming,https://www.threads.net/@skgaming,Entertainment & Music Games,7300,0.17%,52,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@davey_perkins,,Davey Perkins,https://www.threads.net/@davey_perkins,Arts & Crafts,7200,2.35%,53,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@formgestalter,,André Alexander | Germany,https://www.threads.net/@formgestalter,Outdoor Activity Photography,7200,1.01%,54,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@kicker,,kicker,https://www.threads.net/@kicker,Entertainment & Music Sports,7200,0.11%,55,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@de_araque,,DE ARAQUE,https://www.threads.net/@de_araque,Fashion & Accessories,7200,0.15%,56,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@nanniimo,,Nanni 🐯,https://www.threads.net/@nanniimo,Arts & Crafts,7100,3.09%,57,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@greywiese,,Grey Wiese,https://www.threads.net/@greywiese,,6800,0.19%,58,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@ebscurlytv,,EBONY : Beauty + Lifestyle,https://www.threads.net/@ebscurlytv,Beauty & Self Care Romance & Wedding Fashion & Accessories,6800,0.14%,59,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@zuleykasilver,,Zuleyka Silver,https://www.threads.net/@zuleykasilver,Fashion & Accessories,6600,2.3%,60,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@vweigmann,,Valerie Weigmann,https://www.threads.net/@vweigmann,Travel Upskilling,6600,,61,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@xmioart,,MIO,https://www.threads.net/@xmioart,Arts & Crafts Animation & Cosplay,6600,9.94%,62,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@ulresch,,Ulrich Esch,https://www.threads.net/@ulresch,Technology Fitness & Health,6500,0.36%,63,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@cweigend7,,Carolina Weigend,https://www.threads.net/@cweigend7,Sports,6500,0.59%,64,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@musicbylukas,,musicbyLukas,https://www.threads.net/@musicbylukas,Entertainment & Music Upskilling,6400,0.41%,65,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@manueldietrichphotography,,Manuel Dietrich | Germany 🇩🇪 | Travel | Hiking,https://www.threads.net/@manueldietrichphotography,Photography Travel,6100,,66,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@erictriesit,,Eric🍰Baking and Recipes,https://www.threads.net/@erictriesit,Entertainment & Music Funny,6100,0.2%,67,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@gholipourmohamad,,Mohamad Gholipour محمد قلی پور,https://www.threads.net/@gholipourmohamad,Education,5400,0.3%,68,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@makeupbygermany,,Germany Limehouse,https://www.threads.net/@makeupbygermany,Beauty & Self Care,5200,0.25%,69,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@malek_bsh,,Malek Shaban,https://www.threads.net/@malek_bsh,Arts & Crafts Fashion & Accessories Fitness & Health,5200,1.52%,70,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@armytrix_official,,ARMYTRIX Automotive Weaponized,https://www.threads.net/@armytrix_official,Auto and Vehicles,5200,0.24%,71,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@lauraanika,,Laura Barber,https://www.threads.net/@lauraanika,Travel Outdoor Activity,5000,0.19%,72,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@hayki34,,Hayki,https://www.threads.net/@hayki34,Music Entertainment,5000,1%,73,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@realpostillon,,Der Postillon 📯,https://www.threads.net/@realpostillon,Funny Education,4800,1.26%,74,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@jesiree,,j e s i r e e ™,https://www.threads.net/@jesiree,Arts & Crafts Entertainment & Music Fashion & Accessories,4700,0.69%,75,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@hemmerle,,Hemmerle,https://www.threads.net/@hemmerle,Fashion & Accessories,4600,0.37%,76,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@fepacheco,,Felipe Pacheco,https://www.threads.net/@fepacheco,Education,4500,0.54%,77,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@therealjanboehmermann,,Jan Böhmermann,https://www.threads.net/@therealjanboehmermann,Entertainment & Music,4500,5.34%,78,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@regina.baltic,,Regina | 𝘤𝘳𝘦𝘢𝘵𝘰𝘳,https://www.threads.net/@regina.baltic,Travel family Lifestyle,4400,0.35%,79,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@_beyonce_my_life__,,🐝👑 ＢＥＹＯＮＣＥ 👑🐝,https://www.threads.net/@_beyonce_my_life__,Entertainment & Music,4400,3.21%,80,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@travelmadmum,,TRAVEL MAD MUM 🌱,https://www.threads.net/@travelmadmum,family Travel,4400,0.15%,81,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@t1dso,,Tristan de Saint Ouen 🏁,https://www.threads.net/@t1dso,Auto and Vehicles,4100,0.22%,82,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@bharatingermany,,Bharat Chaudhary,https://www.threads.net/@bharatingermany,Education Upskilling,4000,0.48%,83,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@wackenopenair.official,,Wacken Open Air,https://www.threads.net/@wackenopenair.official,Entertainment & Music,4000,1.16%,84,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@sohi.malih,,Sohi Malih,https://www.threads.net/@sohi.malih,Arts & Crafts DIY & Life Hacks Product Showcase,3900,0.08%,85,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@boenischalex,,Alex Bönisch,https://www.threads.net/@boenischalex,Photography,3900,0.81%,86,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@moee,,Mo,https://www.threads.net/@moee,Entertainment & Music,3800,0.25%,87,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@raafia_awan,,Rafia Awan🧿,https://www.threads.net/@raafia_awan,Education,3800,0.15%,88,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@maxleitner,,Max Leitner,https://www.threads.net/@maxleitner,Photography Arts & Crafts,3700,0.16%,89,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@ilayda_xo,,Ilayda Louise Kose,https://www.threads.net/@ilayda_xo,Travel,3700,0.14%,90,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@maripavanelli,,Mari Pavanelli,https://www.threads.net/@maripavanelli,Arts & Crafts,3600,0.41%,91,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@isfandiary5,,ISFANDIARY5,https://www.threads.net/@isfandiary5,Arts & Crafts Photography Travel Fashion & Accessories,3500,,92,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@simongrossmann,,Simon Grossmann,https://www.threads.net/@simongrossmann,Entertainment & Music,3400,0.4%,93,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@bk_tattooer,,BK,https://www.threads.net/@bk_tattooer,Arts & Crafts,3200,,94,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@bader.jendoubi,,BADER JENDOUBI 💫,https://www.threads.net/@bader.jendoubi,Travel Sports Auto and Vehicles Photography,3200,0.31%,95,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@austyn,,austyn,https://www.threads.net/@austyn,Arts & Crafts,3200,,96,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@y.illustrations,,Yanii Putrii,https://www.threads.net/@y.illustrations,Arts & Crafts,3100,0.92%,97,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@hypetobs,,Tobias Platzer | Sneaker | Fashion | Edits,https://www.threads.net/@hypetobs,Fashion & Accessories,3000,0.17%,98,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@alexkibb,,Alexander Kibble,https://www.threads.net/@alexkibb,Photography,3000,4.74%,99,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
Threads,DE,@stephan_bauer,,Stephan Bauer,https://www.threads.net/@stephan_bauer,Travel,3000,0.71%,100,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@sinadeinert,,sinadeinert,https://www.tiktok.com/@sinadeinert,,5700000,0.1%,1,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@youneszar,,YZ,https://www.tiktok.com/@youneszar,Entertainment and Music,4400000,,2,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@enriquestory,,Enrique,https://www.tiktok.com/@enriquestory,Arts and Crafts,4100000,,3,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@juliabeautx,,Julia Beautx,https://www.tiktok.com/@juliabeautx,Beauty and Self Care Education Product Education Product Showcase,3800000,,4,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@andrewglazunov,,Andrew Glazunov,https://www.tiktok.com/@andrewglazunov,,3700000,,5,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@jeremyfragrance,,Jeremy Fragrance,https://www.tiktok.com/@jeremyfragrance,Beauty and Self Care Entertainment and Music,3600000,,6,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@toni.kr8s_academy,,toni.kr8s_academy,https://www.tiktok.com/@toni.kr8s_academy,Sports,3100000,,7,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@foodie.beats,,foodie beats,https://www.tiktok.com/@foodie.beats,Food,2900000,,8,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@tinaneumann,,tinaneumann,https://www.tiktok.com/@tinaneumann,,2800000,,9,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@andrea_subotic,,AИDREA,https://www.tiktok.com/@andrea_subotic,Entertainment and Music,2800000,,10,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@fabian.baggeler,,Fabian Maurice Baggeler,https://www.tiktok.com/@fabian.baggeler,Entertainment and Music,2700000,,11,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@laskynn,,Serge❤️,https://www.tiktok.com/@laskynn,Fashion and Accessories,2700000,,12,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@laurasophie,,Laura Sophie,https://www.tiktok.com/@laurasophie,,2600000,,13,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@tykowkaaa,,Любовь,https://www.tiktok.com/@tykowkaaa,,2600000,,14,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@mariia.well,,Mariia Well,https://www.tiktok.com/@mariia.well,,2500000,,15,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@irinkamagic,,Irina,https://www.tiktok.com/@irinkamagic,Entertainment and Music,2400000,,16,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@mikesinger,,Mike Singer,https://www.tiktok.com/@mikesinger,Entertainment and Music,2400000,,17,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@dr.ismaeilaltourad,,د.اسماعيل الطراد 🇩🇪,https://www.tiktok.com/@dr.ismaeilaltourad,Education,2300000,0.2%,18,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
TikTok,DE,@typischcalvin,,TypischCalvin 🇩🇪,https://www.tiktok.com/@typischcalvin,Entertainment and Music,2300000,,19,https://www.kaggle.com/datasets/bhavyadhingra00020/top-100-social-media-influencers-2024-countrywise
